section;entity;subentity;key;value;unit;note
building;Toensberg;11;active;1;;
building;Toensberg;11;can_run_now;1;;
building;Toensberg;11;inputs;"{""Holz"": 3}";;
building;Toensberg;11;outputs;"{""Teer"": 4}";;
building;Toensberg;12;id;copper_mine;;
building;Toensberg;12;name;Kupfermine;;
building;Toensberg;12;level;7;;
building;Toensberg;12;active;1;;
building;Toensberg;12;can_run_now;1;;
building;Toensberg;12;inputs;{};;
building;Toensberg;12;outputs;"{""Kupfer"": 4}";;
building;Toensberg;13;id;spice_refinery;;
building;Toensberg;13;name;Gewuerzraffinerie;;
building;Toensberg;13;level;7;;
building;Toensberg;13;active;1;;
building;Toensberg;13;can_run_now;1;;
building;Toensberg;13;inputs;"{""Gewuerze"": 4}";;
building;Toensberg;13;outputs;"{""Luxuswaren"": 6}";;
building;Toensberg;14;id;spice_trade;;
building;Toensberg;14;name;Gewuerzhandel;;
building;Toensberg;14;level;7;;
building;Toensberg;14;active;1;;
building;Toensberg;14;can_run_now;1;;
building;Toensberg;14;inputs;{};;
building;Toensberg;14;outputs;"{""Gewuerze"": 4}";;
building;Toensberg;15;id;sugar_farm;;
building;Toensberg;15;name;Zuckerplantage;;
building;Toensberg;15;level;7;;
building;Toensberg;15;active;1;;
building;Toensberg;15;can_run_now;1;;
building;Toensberg;15;inputs;{};;
building;Toensberg;15;outputs;"{""Zucker"": 5}";;
building;Toensberg;16;id;sugar_refinery;;
building;Toensberg;16;name;Zuckerraffinerie;;
building;Toensberg;16;level;7;;
building;Toensberg;16;active;1;;
building;Toensberg;16;can_run_now;1;;
building;Toensberg;16;inputs;"{""Zucker"": 5}";;
building;Toensberg;16;outputs;"{""Luxuswaren"": 6}";;
building;Toensberg;17;id;tobacco_farm;;
building;Toensberg;17;name;Tabakplantage;;
building;Toensberg;17;level;7;;
building;Toensberg;17;active;1;;
building;Toensberg;17;can_run_now;1;;
building;Toensberg;17;inputs;{};;
building;Toensberg;17;outputs;"{""Tabak"": 5}";;
building;Toensberg;18;id;coffee_farm;;
building;Toensberg;18;name;Kaffeeplantage;;
building;Toensberg;18;level;7;;
building;Toensberg;18;active;1;;
building;Toensberg;18;can_run_now;1;;
building;Toensberg;18;inputs;{};;
building;Toensberg;18;outputs;"{""Kaffee"": 5}";;
building;Toensberg;19;id;cotton_farm;;
building;Toensberg;19;name;Baumwollfarm;;
building;Toensberg;19;level;7;;
building;Toensberg;19;active;1;;
building;Toensberg;19;can_run_now;1;;
building;Toensberg;19;inputs;{};;
building;Toensberg;19;outputs;"{""Baumwolle"": 5}";;
building;Toensberg;20;id;textile_factory;;
building;Toensberg;20;name;Textilmanufaktur;;
building;Toensberg;20;level;7;;
building;Toensberg;20;active;1;;
building;Toensberg;20;can_run_now;1;;
building;Toensberg;20;inputs;"{""Baumwolle"": 5}";;
building;Toensberg;20;outputs;"{""Tuch"": 7}";;
building;Toensberg;21;id;coal_mine;;
building;Toensberg;21;name;Kohlemine;;
building;Toensberg;21;level;7;;
building;Toensberg;21;active;1;;
building;Toensberg;21;can_run_now;1;;
building;Toensberg;21;inputs;{};;
building;Toensberg;21;outputs;"{""Kohle"": 6}";;
building;Toensberg;22;id;refinery;;
building;Toensberg;22;name;Raffinerie;;
building;Toensberg;22;level;7;;
building;Toensberg;22;active;1;;
building;Toensberg;22;can_run_now;1;;
building;Toensberg;22;inputs;"{""Kohle"": 5}";;
building;Toensberg;22;outputs;"{""Treibstoff"": 6}";;
building;Toensberg;23;id;steel_mill;;
building;Toensberg;23;name;Stahlwerk;;
building;Toensberg;23;level;7;;
building;Toensberg;23;active;1;;
building;Toensberg;23;can_run_now;1;;
building;Toensberg;23;inputs;"{""Kohle"": 4, ""Kupfer"": 2}";;
building;Toensberg;23;outputs;"{""Stahl"": 5}";;
city;Warberg;;treasury;3459052830;Mark;
city;Warberg;;bankrupt;0;;
city;Warberg;;building_count;23;count;
city;Warberg;;population;5000000;citizens;
city;Warberg;;social_stability;100.00;;
city;Warberg;;quality_of_life;100.00;;
city;Warberg;;migration;-407;citizens;
city;Warberg;;tax_income;729750;Mark;
city;Warberg;;political_influence;7627.69;;
city;Warberg;;local_scarcity_relief;0.0000;;
city;Warberg;;hazard_mitigation;0.0000;;
city;Warberg;;storage_multiplier;1.00;;
city_inventory;Warberg;Salz;stock;161409;units;
city_inventory;Warberg;Salz;scarcity_factor;0.7800;;
city_inventory;Warberg;Salz;market_price;51;Mark;
city_inventory;Warberg;Holz;stock;125028;units;
city_inventory;Warberg;Holz;scarcity_factor;0.7800;;
city_inventory;Warberg;Holz;market_price;30;Mark;
city_inventory;Warberg;Pelze;stock;67223;units;
city_inventory;Warberg;Pelze;scarcity_factor;0.7800;;
city_inventory;Warberg;Pelze;market_price;81;Mark;
city_inventory;Warberg;Getreide;stock;7664;units;
city_inventory;Warberg;Getreide;scarcity_factor;0.7800;;
city_inventory;Warberg;Getreide;market_price;28;Mark;
city_inventory;Warberg;Tuch;stock;222923;units;
city_inventory;Warberg;Tuch;scarcity_factor;0.7800;;
city_inventory;Warberg;Tuch;market_price;66;Mark;
city_inventory;Warberg;Hering;stock;163846;units;
city_inventory;Warberg;Hering;scarcity_factor;0.7800;;
city_inventory;Warberg;Hering;market_price;32;Mark;
city_inventory;Warberg;Wein;stock;63628;units;
city_inventory;Warberg;Wein;scarcity_factor;0.7800;;
city_inventory;Warberg;Wein;market_price;83;Mark;
city_inventory;Warberg;Bier;stock;250862;units;
city_inventory;Warberg;Bier;scarcity_factor;0.7800;;
city_inventory;Warberg;Bier;market_price;49;Mark;
city_inventory;Warberg;Hopfen;stock;250862;units;
city_inventory;Warberg;Hopfen;scarcity_factor;0.7800;;
city_inventory;Warberg;Hopfen;market_price;64;Mark;
city_inventory;Warberg;Teer;stock;5760;units;
city_inventory;Warberg;Teer;scarcity_factor;0.7800;;
city_inventory;Warberg;Teer;market_price;67;Mark;
city_inventory;Warberg;Gewuerze;stock;4117;units;
city_inventory;Warberg;Gewuerze;scarcity_factor;0.7800;;
city_inventory;Warberg;Gewuerze;market_price;143;Mark;
city_inventory;Warberg;Kupfer;stock;115870;units;
city_inventory;Warberg;Kupfer;scarcity_factor;0.7800;;
city_inventory;Warberg;Kupfer;market_price;117;Mark;
city_inventory;Warberg;Luxuswaren;stock;250862;units;
city_inventory;Warberg;Luxuswaren;scarcity_factor;0.7800;;
city_inventory;Warberg;Luxuswaren;market_price;172;Mark;
city_inventory;Warberg;Tabak;stock;94850;units;
city_inventory;Warberg;Tabak;scarcity_factor;0.7800;;
city_inventory;Warberg;Tabak;market_price;127;Mark;
city_inventory;Warberg;Zucker;stock;5160;units;
city_inventory;Warberg;Zucker;scarcity_factor;0.7800;;
city_inventory;Warberg;Zucker;market_price;115;Mark;
city_inventory;Warberg;Kaffee;stock;137591;units;
city_inventory;Warberg;Kaffee;scarcity_factor;0.7800;;
city_inventory;Warberg;Kaffee;market_price;136;Mark;
city_inventory;Warberg;Baumwolle;stock;56010;units;
city_inventory;Warberg;Baumwolle;scarcity_factor;0.7800;;
city_inventory;Warberg;Baumwolle;market_price;97;Mark;
city_inventory;Warberg;Kohle;stock;28161;units;
city_inventory;Warberg;Kohle;scarcity_factor;0.7800;;
city_inventory;Warberg;Kohle;market_price;107;Mark;
city_inventory;Warberg;Stahl;stock;2215;units;
city_inventory;Warberg;Stahl;scarcity_factor;0.7800;;
city_inventory;Warberg;Stahl;market_price;155;Mark;
building;Warberg;1;id;brewery;;
building;Warberg;1;name;Brauerei;;
building;Warberg;1;level;7;;
building;Warberg;1;active;1;;
building;Warberg;1;can_run_now;1;;
building;Warberg;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Warberg;1;outputs;"{""Bier"": 6}";;
building;Warberg;2;id;fishery;;
building;Warberg;2;name;Fischerei;;
building;Warberg;2;level;7;;
building;Warberg;2;active;1;;
building;Warberg;2;can_run_now;1;;
building;Warberg;2;inputs;{};;
building;Warberg;2;outputs;"{""Hering"": 4}";;
building;Warberg;3;id;grain_farm;;
building;Warberg;3;name;Getreidehof;;
building;Warberg;3;level;7;;
building;Warberg;3;active;1;;
building;Warberg;3;can_run_now;1;;
building;Warberg;3;inputs;{};;
building;Warberg;3;outputs;"{""Getreide"": 5}";;
building;Warberg;4;id;salt_mine;;
building;Warberg;4;name;Salzmine;;
building;Warberg;4;level;7;;
building;Warberg;4;active;1;;
building;Warberg;4;can_run_now;1;;
building;Warberg;4;inputs;{};;
building;Warberg;4;outputs;"{""Salz"": 5}";;
building;Warberg;5;id;tannery;;
building;Warberg;5;name;Gerberei;;
building;Warberg;5;level;7;;
building;Warberg;5;active;1;;
building;Warberg;5;can_run_now;1;;
building;Warberg;5;inputs;"{""Salz"": 1}";;
building;Warberg;5;outputs;"{""Pelze"": 2}";;
building;Warberg;6;id;weavery;;
building;Warberg;6;name;Weberei;;
building;Warberg;6;level;7;;
building;Warberg;6;active;1;;
building;Warberg;6;can_run_now;1;;
building;Warberg;6;inputs;"{""Holz"": 2}";;
building;Warberg;6;outputs;"{""Tuch"": 3}";;
building;Warberg;7;id;winery;;
building;Warberg;7;name;Weinkellerei;;
building;Warberg;7;level;7;;
building;Warberg;7;active;1;;
building;Warberg;7;can_run_now;1;;
building;Warberg;7;inputs;"{""Getreide"": 3}";;
building;Warberg;7;outputs;"{""Wein"": 3}";;
building;Warberg;8;id;woodcutter;;
building;Warberg;8;name;Holzfaeller;;
building;Warberg;8;level;7;;
building;Warberg;8;active;1;;
building;Warberg;8;can_run_now;1;;
building;Warberg;8;inputs;{};;
building;Warberg;8;outputs;"{""Holz"": 6}";;
building;Warberg;9;id;grand_brewery;;
building;Warberg;9;name;Grossbrauerei;;
building;Warberg;9;level;7;;
building;Warberg;9;active;1;;
building;Warberg;9;can_run_now;1;;
building;Warberg;9;inputs;"{""Getreide"": 4, ""Hopfen"": 2, ""Holz"": 1}";;
building;Warberg;9;outputs;"{""Bier"": 10}";;
building;Warberg;10;id;hop_farm;;
building;Warberg;10;name;Hopfenplantage;;
building;Warberg;10;level;7;;
building;Warberg;10;active;1;;
building;Warberg;10;can_run_now;1;;
building;Warberg;10;inputs;{};;
building;Warberg;10;outputs;"{""Hopfen"": 5}";;
building;Warberg;11;id;tar_kiln;;
building;Warberg;11;name;Teerbrennerei;;
building;Warberg;11;level;7;;
building;Warberg;11;active;1;;
building;Warberg;11;can_run_now;1;;
building;Warberg;11;inputs;"{""Holz"": 3}";;
building;Warberg;11;outputs;"{""Teer"": 4}";;
building;Warberg;12;id;copper_mine;;
building;Warberg;12;name;Kupfermine;;
building;Warberg;12;level;7;;
building;Warberg;12;active;1;;
building;Warberg;12;can_run_now;1;;
building;Warberg;12;inputs;{};;
building;Warberg;12;outputs;"{""Kupfer"": 4}";;
building;Warberg;13;id;spice_refinery;;
building;Warberg;13;name;Gewuerzraffinerie;;
building;Warberg;13;level;7;;
building;Warberg;13;active;1;;
building;Warberg;13;can_run_now;1;;
building;Warberg;13;inputs;"{""Gewuerze"": 4}";;
building;Warberg;13;outputs;"{""Luxuswaren"": 6}";;
building;Warberg;14;id;spice_trade;;
building;Warberg;14;name;Gewuerzhandel;;
building;Warberg;14;level;7;;
building;Warberg;14;active;1;;
building;Warberg;14;can_run_now;1;;
building;Warberg;14;inputs;{};;
building;Warberg;14;outputs;"{""Gewuerze"": 4}";;
building;Warberg;15;id;sugar_farm;;
building;Warberg;15;name;Zuckerplantage;;
building;Warberg;15;level;7;;
building;Warberg;15;active;1;;
building;Warberg;15;can_run_now;1;;
building;Warberg;15;inputs;{};;
building;Warberg;15;outputs;"{""Zucker"": 5}";;
building;Warberg;16;id;sugar_refinery;;
building;Warberg;16;name;Zuckerraffinerie;;
building;Warberg;16;level;7;;
building;Warberg;16;active;1;;
building;Warberg;16;can_run_now;1;;
building;Warberg;16;inputs;"{""Zucker"": 5}";;
building;Warberg;16;outputs;"{""Luxuswaren"": 6}";;
building;Warberg;17;id;tobacco_farm;;
building;Warberg;17;name;Tabakplantage;;
building;Warberg;17;level;7;;
building;Warberg;17;active;1;;
building;Warberg;17;can_run_now;1;;
building;Warberg;17;inputs;{};;
building;Warberg;17;outputs;"{""Tabak"": 5}";;
building;Warberg;18;id;coffee_farm;;
building;Warberg;18;name;Kaffeeplantage;;
building;Warberg;18;level;7;;
building;Warberg;18;active;1;;
building;Warberg;18;can_run_now;1;;
building;Warberg;18;inputs;{};;
building;Warberg;18;outputs;"{""Kaffee"": 5}";;
building;Warberg;19;id;cotton_farm;;
building;Warberg;19;name;Baumwollfarm;;
building;Warberg;19;level;7;;
building;Warberg;19;active;1;;
building;Warberg;19;can_run_now;1;;
building;Warberg;19;inputs;{};;
building;Warberg;19;outputs;"{""Baumwolle"": 5}";;
building;Warberg;20;id;textile_factory;;
building;Warberg;20;name;Textilmanufaktur;;
building;Warberg;20;level;7;;
building;Warberg;20;active;1;;
building;Warberg;20;can_run_now;1;;
building;Warberg;20;inputs;"{""Baumwolle"": 5}";;
building;Warberg;20;outputs;"{""Tuch"": 7}";;
building;Warberg;21;id;coal_mine;;
building;Warberg;21;name;Kohlemine;;
building;Warberg;21;level;7;;
building;Warberg;21;active;1;;
building;Warberg;21;can_run_now;1;;
building;Warberg;21;inputs;{};;
building;Warberg;21;outputs;"{""Kohle"": 6}";;
building;Warberg;22;id;refinery;;
building;Warberg;22;name;Raffinerie;;
building;Warberg;22;level;7;;
building;Warberg;22;active;1;;
building;Warberg;22;can_run_now;1;;
building;Warberg;22;inputs;"{""Kohle"": 5}";;
building;Warberg;22;outputs;"{""Treibstoff"": 6}";;
building;Warberg;23;id;steel_mill;;
building;Warberg;23;name;Stahlwerk;;
building;Warberg;23;level;7;;
building;Warberg;23;active;1;;
building;Warberg;23;can_run_now;1;;
building;Warberg;23;inputs;"{""Kohle"": 4, ""Kupfer"": 2}";;
building;Warberg;23;outputs;"{""Stahl"": 5}";;
city;Malmoe;;treasury;3472437489;Mark;
city;Malmoe;;bankrupt;0;;
city;Malmoe;;building_count;23;count;
city;Malmoe;;population;5000000;citizens;
city;Malmoe;;social_stability;100.00;;
city;Malmoe;;quality_of_life;100.00;;
city;Malmoe;;migration;509;citizens;
city;Malmoe;;tax_income;729750;Mark;
city;Malmoe;;political_influence;7627.69;;
city;Malmoe;;local_scarcity_relief;0.0791;;
city;Malmoe;;hazard_mitigation;0.0897;;
city;Malmoe;;storage_multiplier;1.00;;
city_inventory;Malmoe;Salz;stock;159646;units;
city_inventory;Malmoe;Salz;scarcity_factor;0.7183;;
city_inventory;Malmoe;Salz;market_price;48;Mark;
city_inventory;Malmoe;Holz;stock;126104;units;
city_inventory;Malmoe;Holz;scarcity_factor;0.7183;;
city_inventory;Malmoe;Holz;market_price;30;Mark;
city_inventory;Malmoe;Pelze;stock;181848;units;
city_inventory;Malmoe;Pelze;scarcity_factor;0.7183;;
city_inventory;Malmoe;Pelze;market_price;85;Mark;
city_inventory;Malmoe;Getreide;stock;7665;units;
city_inventory;Malmoe;Getreide;scarcity_factor;0.7183;;
city_inventory;Malmoe;Getreide;market_price;22;Mark;
city_inventory;Malmoe;Tuch;stock;228316;units;
city_inventory;Malmoe;Tuch;scarcity_factor;0.7183;;
city_inventory;Malmoe;Tuch;market_price;62;Mark;
city_inventory;Malmoe;Hering;stock;158824;units;
city_inventory;Malmoe;Hering;scarcity_factor;0.7183;;
city_inventory;Malmoe;Hering;market_price;34;Mark;
city_inventory;Malmoe;Wein;stock;87103;units;
city_inventory;Malmoe;Wein;scarcity_factor;0.7183;;
city_inventory;Malmoe;Wein;market_price;74;Mark;
city_inventory;Malmoe;Bier;stock;250862;units;
city_inventory;Malmoe;Bier;scarcity_factor;0.7183;;
city_inventory;Malmoe;Bier;market_price;39;Mark;
city_inventory;Malmoe;Hopfen;stock;250862;units;
city_inventory;Malmoe;Hopfen;scarcity_factor;0.7183;;
city_inventory;Malmoe;Hopfen;market_price;66;Mark;
city_inventory;Malmoe;Teer;stock;145572;units;
city_inventory;Malmoe;Teer;scarcity_factor;0.7183;;
city_inventory;Malmoe;Teer;market_price;65;Mark;
city_inventory;Malmoe;Gewuerze;stock;79518;units;
city_inventory;Malmoe;Gewuerze;scarcity_factor;0.7183;;
city_inventory;Malmoe;Gewuerze;market_price;136;Mark;
city_inventory;Malmoe;Kupfer;stock;79097;units;
city_inventory;Malmoe;Kupfer;scarcity_factor;0.7183;;
city_inventory;Malmoe;Kupfer;market_price;90;Mark;
city_inventory;Malmoe;Luxuswaren;stock;250862;units;
city_inventory;Malmoe;Luxuswaren;scarcity_factor;0.7183;;
city_inventory;Malmoe;Luxuswaren;market_price;149;Mark;
city_inventory;Malmoe;Tabak;stock;63590;units;
city_inventory;Malmoe;Tabak;scarcity_factor;0.7183;;
city_inventory;Malmoe;Tabak;market_price;85;Mark;
city_inventory;Malmoe;Zucker;stock;72209;units;
city_inventory;Malmoe;Zucker;scarcity_factor;0.7183;;
city_inventory;Malmoe;Zucker;market_price;131;Mark;
city_inventory;Malmoe;Kaffee;stock;57344;units;
city_inventory;Malmoe;Kaffee;scarcity_factor;0.7183;;
city_inventory;Malmoe;Kaffee;market_price;101;Mark;
city_inventory;Malmoe;Baumwolle;stock;47088;units;
city_inventory;Malmoe;Baumwolle;scarcity_factor;0.7183;;
city_inventory;Malmoe;Baumwolle;market_price;98;Mark;
city_inventory;Malmoe;Kohle;stock;22728;units;
city_inventory;Malmoe;Kohle;scarcity_factor;0.7183;;
city_inventory;Malmoe;Kohle;market_price;114;Mark;
city_inventory;Malmoe;Stahl;stock;41352;units;
city_inventory;Malmoe;Stahl;scarcity_factor;0.7183;;
city_inventory;Malmoe;Stahl;market_price;151;Mark;
building;Malmoe;1;id;brewery;;
building;Malmoe;1;name;Brauerei;;
building;Malmoe;1;level;7;;
building;Malmoe;1;active;1;;
building;Malmoe;1;can_run_now;1;;
building;Malmoe;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Malmoe;1;outputs;"{""Bier"": 6}";;
building;Malmoe;2;id;fishery;;
building;Malmoe;2;name;Fischerei;;
building;Malmoe;2;level;7;;
building;Malmoe;2;active;1;;
building;Malmoe;2;can_run_now;1;;
building;Malmoe;2;inputs;{};;
building;Malmoe;2;outputs;"{""Hering"": 4}";;
building;Malmoe;3;id;grain_farm;;
building;Malmoe;3;name;Getreidehof;;
building;Malmoe;3;level;7;;
building;Malmoe;3;active;1;;
building;Malmoe;3;can_run_now;1;;
building;Malmoe;3;inputs;{};;
building;Malmoe;3;outputs;"{""Getreide"": 5}";;
building;Malmoe;4;id;salt_mine;;
building;Malmoe;4;name;Salzmine;;
building;Malmoe;4;level;7;;
building;Malmoe;4;active;1;;
building;Malmoe;4;can_run_now;1;;
building;Malmoe;4;inputs;{};;
building;Malmoe;4;outputs;"{""Salz"": 5}";;
building;Malmoe;5;id;tannery;;
building;Malmoe;5;name;Gerberei;;
building;Malmoe;5;level;7;;
building;Malmoe;5;active;1;;
building;Malmoe;5;can_run_now;1;;
building;Malmoe;5;inputs;"{""Salz"": 1}";;
building;Malmoe;5;outputs;"{""Pelze"": 2}";;
building;Malmoe;6;id;weavery;;
building;Malmoe;6;name;Weberei;;
building;Malmoe;6;level;7;;
building;Malmoe;6;active;1;;
building;Malmoe;6;can_run_now;1;;
building;Malmoe;6;inputs;"{""Holz"": 2}";;
building;Malmoe;6;outputs;"{""Tuch"": 3}";;
building;Malmoe;7;id;winery;;
building;Malmoe;7;name;Weinkellerei;;
building;Malmoe;7;level;7;;
building;Malmoe;7;active;1;;
building;Malmoe;7;can_run_now;1;;
building;Malmoe;7;inputs;"{""Getreide"": 3}";;
building;Malmoe;7;outputs;"{""Wein"": 3}";;
building;Malmoe;8;id;woodcutter;;
building;Malmoe;8;name;Holzfaeller;;
building;Malmoe;8;level;7;;
building;Malmoe;8;active;1;;
building;Malmoe;8;can_run_now;1;;
building;Malmoe;8;inputs;{};;
building;Malmoe;8;outputs;"{""Holz"": 6}";;
building;Malmoe;9;id;grand_brewery;;
building;Malmoe;9;name;Grossbrauerei;;
building;Malmoe;9;level;7;;
building;Malmoe;9;active;1;;
building;Malmoe;9;can_run_now;1;;
building;Malmoe;9;inputs;"{""Getreide"": 4, ""Hopfen"": 2, ""Holz"": 1}";;
building;Malmoe;9;outputs;"{""Bier"": 10}";;
building;Malmoe;10;id;hop_farm;;
building;Malmoe;10;name;Hopfenplantage;;
building;Malmoe;10;level;7;;
building;Malmoe;10;active;1;;
building;Malmoe;10;can_run_now;1;;
building;Malmoe;10;inputs;{};;
building;Malmoe;10;outputs;"{""Hopfen"": 5}";;
building;Malmoe;11;id;tar_kiln;;
building;Malmoe;11;name;Teerbrennerei;;
building;Malmoe;11;level;7;;
building;Malmoe;11;active;1;;
building;Malmoe;11;can_run_now;1;;
building;Malmoe;11;inputs;"{""Holz"": 3}";;
building;Malmoe;11;outputs;"{""Teer"": 4}";;
building;Malmoe;12;id;copper_mine;;
building;Malmoe;12;name;Kupfermine;;
building;Malmoe;12;level;7;;
building;Malmoe;12;active;1;;
building;Malmoe;12;can_run_now;1;;
building;Malmoe;12;inputs;{};;
building;Malmoe;12;outputs;"{""Kupfer"": 4}";;
building;Malmoe;13;id;spice_refinery;;
building;Malmoe;13;name;Gewuerzraffinerie;;
building;Malmoe;13;level;7;;
building;Malmoe;13;active;1;;
building;Malmoe;13;can_run_now;1;;
building;Malmoe;13;inputs;"{""Gewuerze"": 4}";;
building;Malmoe;13;outputs;"{""Luxuswaren"": 6}";;
building;Malmoe;14;id;spice_trade;;
building;Malmoe;14;name;Gewuerzhandel;;
building;Malmoe;14;level;7;;
building;Malmoe;14;active;1;;
building;Malmoe;14;can_run_now;1;;
building;Malmoe;14;inputs;{};;
building;Malmoe;14;outputs;"{""Gewuerze"": 4}";;
building;Malmoe;15;id;sugar_farm;;
building;Malmoe;15;name;Zuckerplantage;;
building;Malmoe;15;level;7;;
building;Malmoe;15;active;1;;
building;Malmoe;15;can_run_now;1;;
building;Malmoe;15;inputs;{};;
building;Malmoe;15;outputs;"{""Zucker"": 5}";;
building;Malmoe;16;id;sugar_refinery;;
building;Malmoe;16;name;Zuckerraffinerie;;
building;Malmoe;16;level;7;;
building;Malmoe;16;active;1;;
building;Malmoe;16;can_run_now;1;;
building;Malmoe;16;inputs;"{""Zucker"": 5}";;
building;Malmoe;16;outputs;"{""Luxuswaren"": 6}";;
building;Malmoe;17;id;tobacco_farm;;
building;Malmoe;17;name;Tabakplantage;;
building;Malmoe;17;level;7;;
building;Malmoe;17;active;1;;
building;Malmoe;17;can_run_now;1;;
building;Malmoe;17;inputs;{};;
building;Malmoe;17;outputs;"{""Tabak"": 5}";;
building;Malmoe;18;id;coffee_farm;;
building;Malmoe;18;name;Kaffeeplantage;;
building;Malmoe;18;level;7;;
building;Malmoe;18;active;1;;
building;Malmoe;18;can_run_now;1;;
building;Malmoe;18;inputs;{};;
building;Malmoe;18;outputs;"{""Kaffee"": 5}";;
building;Malmoe;19;id;cotton_farm;;
building;Malmoe;19;name;Baumwollfarm;;
building;Malmoe;19;level;7;;
building;Malmoe;19;active;1;;
building;Malmoe;19;can_run_now;1;;
building;Malmoe;19;inputs;{};;
building;Malmoe;19;outputs;"{""Baumwolle"": 5}";;
building;Malmoe;20;id;textile_factory;;
building;Malmoe;20;name;Textilmanufaktur;;
building;Malmoe;20;level;7;;
building;Malmoe;20;active;1;;
building;Malmoe;20;can_run_now;1;;
building;Malmoe;20;inputs;"{""Baumwolle"": 5}";;
building;Malmoe;20;outputs;"{""Tuch"": 7}";;
building;Malmoe;21;id;coal_mine;;
building;Malmoe;21;name;Kohlemine;;
building;Malmoe;21;level;7;;
building;Malmoe;21;active;1;;
building;Malmoe;21;can_run_now;1;;
building;Malmoe;21;inputs;{};;
building;Malmoe;21;outputs;"{""Kohle"": 6}";;
building;Malmoe;22;id;refinery;;
building;Malmoe;22;name;Raffinerie;;
building;Malmoe;22;level;7;;
building;Malmoe;22;active;1;;
building;Malmoe;22;can_run_now;1;;
building;Malmoe;22;inputs;"{""Kohle"": 5}";;
building;Malmoe;22;outputs;"{""Treibstoff"": 6}";;
building;Malmoe;23;id;steel_mill;;
building;Malmoe;23;name;Stahlwerk;;
building;Malmoe;23;level;7;;
building;Malmoe;23;active;1;;
building;Malmoe;23;can_run_now;1;;
building;Malmoe;23;inputs;"{""Kohle"": 4, ""Kupfer"": 2}";;
building;Malmoe;23;outputs;"{""Stahl"": 5}";;
city;Ystad;;treasury;3465504337;Mark;
city;Ystad;;bankrupt;0;;
city;Ystad;;building_count;23;count;
city;Ystad;;population;5000000;citizens;
city;Ystad;;social_stability;100.00;;
city;Ystad;;quality_of_life;100.00;;
city;Ystad;;migration;509;citizens;
city;Ystad;;tax_income;729750;Mark;
city;Ystad;;political_influence;7627.69;;
city;Ystad;;local_scarcity_relief;0.0800;;
city;Ystad;;hazard_mitigation;0.0987;;
city;Ystad;;storage_multiplier;1.00;;
city_inventory;Ystad;Salz;stock;142266;units;
city_inventory;Ystad;Salz;scarcity_factor;0.7176;;
city_inventory;Ystad;Salz;market_price;38;Mark;
city_inventory;Ystad;Holz;stock;201087;units;
city_inventory;Ystad;Holz;scarcity_factor;0.7176;;
city_inventory;Ystad;Holz;market_price;27;Mark;
city_inventory;Ystad;Pelze;stock;250862;units;
city_inventory;Ystad;Pelze;scarcity_factor;0.7176;;
city_inventory;Ystad;Pelze;market_price;99;Mark;
city_inventory;Ystad;Getreide;stock;7657;units;
city_inventory;Ystad;Getreide;scarcity_factor;0.7176;;
city_inventory;Ystad;Getreide;market_price;19;Mark;
city_inventory;Ystad;Tuch;stock;226306;units;
city_inventory;Ystad;Tuch;scarcity_factor;0.7176;;
city_inventory;Ystad;Tuch;market_price;56;Mark;
city_inventory;Ystad;Hering;stock;153363;units;
city_inventory;Ystad;Hering;scarcity_factor;0.7176;;
city_inventory;Ystad;Hering;market_price;30;Mark;
city_inventory;Ystad;Wein;stock;87491;units;
city_inventory;Ystad;Wein;scarcity_factor;0.7176;;
city_inventory;Ystad;Wein;market_price;85;Mark;
city_inventory;Ystad;Bier;stock;250862;units;
city_inventory;Ystad;Bier;scarcity_factor;0.7176;;
city_inventory;Ystad;Bier;market_price;33;Mark;
city_inventory;Ystad;Hopfen;stock;125645;units;
city_inventory;Ystad;Hopfen;scarcity_factor;0.7176;;
city_inventory;Ystad;Hopfen;market_price;44;Mark;
city_inventory;Ystad;Teer;stock;150588;units;
city_inventory;Ystad;Teer;scarcity_factor;0.7176;;
city_inventory;Ystad;Teer;market_price;64;Mark;
city_inventory;Ystad;Gewuerze;stock;8758;units;
city_inventory;Ystad;Gewuerze;scarcity_factor;0.7176;;
city_inventory;Ystad;Gewuerze;market_price;91;Mark;
city_inventory;Ystad;Kupfer;stock;73747;units;
city_inventory;Ystad;Kupfer;scarcity_factor;0.7176;;
city_inventory;Ystad;Kupfer;market_price;89;Mark;
city_inventory;Ystad;Luxuswaren;stock;250862;units;
city_inventory;Ystad;Luxuswaren;scarcity_factor;0.7176;;
city_inventory;Ystad;Luxuswaren;market_price;155;Mark;
city_inventory;Ystad;Tabak;stock;57469;units;
city_inventory;Ystad;Tabak;scarcity_factor;0.7176;;
city_inventory;Ystad;Tabak;market_price;68;Mark;
city_inventory;Ystad;Zucker;stock;60078;units;
city_inventory;Ystad;Zucker;scarcity_factor;0.7176;;
city_inventory;Ystad;Zucker;market_price;100;Mark;
city_inventory;Ystad;Kaffee;stock;73235;units;
city_inventory;Ystad;Kaffee;scarcity_factor;0.7176;;
city_inventory;Ystad;Kaffee;market_price;83;Mark;
city_inventory;Ystad;Baumwolle;stock;66698;units;
city_inventory;Ystad;Baumwolle;scarcity_factor;0.7176;;
city_inventory;Ystad;Baumwolle;market_price;99;Mark;
