section;entity;subentity;key;value;unit;note
building;Ystad;5;active;1;;
building;Ystad;5;can_run_now;1;;
building;Ystad;5;inputs;"{""Salz"": 1}";;
building;Ystad;5;outputs;"{""Pelze"": 2}";;
building;Ystad;6;id;weavery;;
building;Ystad;6;name;Weberei;;
building;Ystad;6;level;1;;
building;Ystad;6;active;1;;
building;Ystad;6;can_run_now;1;;
building;Ystad;6;inputs;"{""Holz"": 2}";;
building;Ystad;6;outputs;"{""Tuch"": 3}";;
building;Ystad;7;id;winery;;
building;Ystad;7;name;Weinkellerei;;
building;Ystad;7;level;1;;
building;Ystad;7;active;1;;
building;Ystad;7;can_run_now;1;;
building;Ystad;7;inputs;"{""Getreide"": 3}";;
building;Ystad;7;outputs;"{""Wein"": 3}";;
building;Ystad;8;id;woodcutter;;
building;Ystad;8;name;Holzfaeller;;
building;Ystad;8;level;1;;
building;Ystad;8;active;1;;
building;Ystad;8;can_run_now;1;;
building;Ystad;8;inputs;{};;
building;Ystad;8;outputs;"{""Holz"": 6}";;
building;Ystad;9;id;grand_brewery;;
building;Ystad;9;name;Grossbrauerei;;
building;Ystad;9;level;1;;
building;Ystad;9;active;1;;
building;Ystad;9;can_run_now;0;;
building;Ystad;9;inputs;"{""Getreide"": 4, ""Hopfen"": 2, ""Holz"": 1}";;
building;Ystad;9;outputs;"{""Bier"": 10}";;
building;Ystad;10;id;hop_farm;;
building;Ystad;10;name;Hopfenplantage;;
building;Ystad;10;level;1;;
building;Ystad;10;active;1;;
building;Ystad;10;can_run_now;1;;
building;Ystad;10;inputs;{};;
building;Ystad;10;outputs;"{""Hopfen"": 5}";;
building;Ystad;11;id;tar_kiln;;
building;Ystad;11;name;Teerbrennerei;;
building;Ystad;11;level;1;;
building;Ystad;11;active;1;;
building;Ystad;11;can_run_now;1;;
building;Ystad;11;inputs;"{""Holz"": 3}";;
building;Ystad;11;outputs;"{""Teer"": 4}";;
city;Visby;;treasury;5832;Mark;
city;Visby;;bankrupt;0;;
city;Visby;;building_count;11;count;
city_inventory;Visby;Salz;stock;3471;units;
city_inventory;Visby;Salz;scarcity_factor;0.7800;;
city_inventory;Visby;Salz;market_price;117;Mark;
city_inventory;Visby;Holz;stock;1923;units;
city_inventory;Visby;Holz;scarcity_factor;0.7800;;
city_inventory;Visby;Holz;market_price;67;Mark;
city_inventory;Visby;Pelze;stock;1303;units;
city_inventory;Visby;Pelze;scarcity_factor;0.7800;;
city_inventory;Visby;Pelze;market_price;160;Mark;
city_inventory;Visby;Getreide;stock;2;units;
city_inventory;Visby;Getreide;scarcity_factor;1.4167;;
city_inventory;Visby;Getreide;market_price;66;Mark;
city_inventory;Visby;Tuch;stock;1488;units;
city_inventory;Visby;Tuch;scarcity_factor;0.7800;;
city_inventory;Visby;Tuch;market_price;138;Mark;
city_inventory;Visby;Hering;stock;1346;units;
city_inventory;Visby;Hering;scarcity_factor;0.7800;;
city_inventory;Visby;Hering;market_price;73;Mark;
city_inventory;Visby;Wein;stock;1074;units;
city_inventory;Visby;Wein;scarcity_factor;0.7800;;
city_inventory;Visby;Wein;market_price;228;Mark;
city_inventory;Visby;Bier;stock;1082;units;
city_inventory;Visby;Bier;scarcity_factor;0.7800;;
city_inventory;Visby;Bier;market_price;80;Mark;
city_inventory;Visby;Hopfen;stock;456;units;
city_inventory;Visby;Hopfen;scarcity_factor;0.7800;;
city_inventory;Visby;Hopfen;market_price;97;Mark;
city_inventory;Visby;Teer;stock;561;units;
city_inventory;Visby;Teer;scarcity_factor;0.7800;;
city_inventory;Visby;Teer;market_price;133;Mark;
building;Visby;1;id;brewery;;
building;Visby;1;name;Brauerei;;
building;Visby;1;level;1;;
building;Visby;1;active;1;;
building;Visby;1;can_run_now;0;;
building;Visby;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Visby;1;outputs;"{""Bier"": 6}";;
building;Visby;2;id;fishery;;
building;Visby;2;name;Fischerei;;
building;Visby;2;level;1;;
building;Visby;2;active;1;;
building;Visby;2;can_run_now;1;;
building;Visby;2;inputs;{};;
building;Visby;2;outputs;"{""Hering"": 4}";;
building;Visby;3;id;grain_farm;;
building;Visby;3;name;Getreidehof;;
building;Visby;3;level;1;;
building;Visby;3;active;1;;
building;Visby;3;can_run_now;1;;
building;Visby;3;inputs;{};;
building;Visby;3;outputs;"{""Getreide"": 5}";;
building;Visby;4;id;salt_mine;;
building;Visby;4;name;Salzmine;;
building;Visby;4;level;1;;
building;Visby;4;active;1;;
building;Visby;4;can_run_now;1;;
building;Visby;4;inputs;{};;
building;Visby;4;outputs;"{""Salz"": 5}";;
building;Visby;5;id;tannery;;
building;Visby;5;name;Gerberei;;
building;Visby;5;level;1;;
building;Visby;5;active;1;;
building;Visby;5;can_run_now;1;;
building;Visby;5;inputs;"{""Salz"": 1}";;
building;Visby;5;outputs;"{""Pelze"": 2}";;
building;Visby;6;id;weavery;;
building;Visby;6;name;Weberei;;
building;Visby;6;level;1;;
building;Visby;6;active;1;;
building;Visby;6;can_run_now;1;;
building;Visby;6;inputs;"{""Holz"": 2}";;
building;Visby;6;outputs;"{""Tuch"": 3}";;
building;Visby;7;id;winery;;
building;Visby;7;name;Weinkellerei;;
building;Visby;7;level;1;;
building;Visby;7;active;1;;
building;Visby;7;can_run_now;0;;
building;Visby;7;inputs;"{""Getreide"": 3}";;
building;Visby;7;outputs;"{""Wein"": 3}";;
building;Visby;8;id;woodcutter;;
building;Visby;8;name;Holzfaeller;;
building;Visby;8;level;1;;
building;Visby;8;active;1;;
building;Visby;8;can_run_now;1;;
building;Visby;8;inputs;{};;
building;Visby;8;outputs;"{""Holz"": 6}";;
building;Visby;9;id;grand_brewery;;
building;Visby;9;name;Grossbrauerei;;
building;Visby;9;level;1;;
building;Visby;9;active;1;;
building;Visby;9;can_run_now;0;;
building;Visby;9;inputs;"{""Getreide"": 4, ""Hopfen"": 2, ""Holz"": 1}";;
building;Visby;9;outputs;"{""Bier"": 10}";;
building;Visby;10;id;hop_farm;;
building;Visby;10;name;Hopfenplantage;;
building;Visby;10;level;2;;
building;Visby;10;active;1;;
building;Visby;10;can_run_now;1;;
building;Visby;10;inputs;{};;
building;Visby;10;outputs;"{""Hopfen"": 5}";;
building;Visby;11;id;tar_kiln;;
building;Visby;11;name;Teerbrennerei;;
building;Visby;11;level;1;;
building;Visby;11;active;1;;
building;Visby;11;can_run_now;1;;
building;Visby;11;inputs;"{""Holz"": 3}";;
building;Visby;11;outputs;"{""Teer"": 4}";;
city;Riga;;treasury;6121;Mark;
city;Riga;;bankrupt;0;;
city;Riga;;building_count;11;count;
city_inventory;Riga;Salz;stock;1126;units;
city_inventory;Riga;Salz;scarcity_factor;0.7800;;
city_inventory;Riga;Salz;market_price;107;Mark;
city_inventory;Riga;Holz;stock;641;units;
city_inventory;Riga;Holz;scarcity_factor;0.7800;;
city_inventory;Riga;Holz;market_price;48;Mark;
city_inventory;Riga;Pelze;stock;676;units;
city_inventory;Riga;Pelze;scarcity_factor;0.7800;;
city_inventory;Riga;Pelze;market_price;122;Mark;
city_inventory;Riga;Getreide;stock;0;units;
city_inventory;Riga;Getreide;scarcity_factor;1.4333;;
city_inventory;Riga;Getreide;market_price;94;Mark;
city_inventory;Riga;Tuch;stock;4294;units;
city_inventory;Riga;Tuch;scarcity_factor;0.7800;;
city_inventory;Riga;Tuch;market_price;126;Mark;
city_inventory;Riga;Hering;stock;1735;units;
city_inventory;Riga;Hering;scarcity_factor;0.7800;;
city_inventory;Riga;Hering;market_price;50;Mark;
city_inventory;Riga;Wein;stock;1812;units;
city_inventory;Riga;Wein;scarcity_factor;0.7800;;
city_inventory;Riga;Wein;market_price;136;Mark;
city_inventory;Riga;Bier;stock;225;units;
city_inventory;Riga;Bier;scarcity_factor;0.9900;;
city_inventory;Riga;Bier;market_price;94;Mark;
city_inventory;Riga;Hopfen;stock;303;units;
city_inventory;Riga;Hopfen;scarcity_factor;0.8722;;
city_inventory;Riga;Hopfen;market_price;87;Mark;
city_inventory;Riga;Teer;stock;534;units;
city_inventory;Riga;Teer;scarcity_factor;0.7800;;
city_inventory;Riga;Teer;market_price;163;Mark;
building;Riga;1;id;brewery;;
building;Riga;1;name;Brauerei;;
building;Riga;1;level;1;;
building;Riga;1;active;1;;
building;Riga;1;can_run_now;0;;
building;Riga;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Riga;1;outputs;"{""Bier"": 6}";;
building;Riga;2;id;fishery;;
building;Riga;2;name;Fischerei;;
building;Riga;2;level;1;;
building;Riga;2;active;1;;
building;Riga;2;can_run_now;1;;
building;Riga;2;inputs;{};;
building;Riga;2;outputs;"{""Hering"": 4}";;
building;Riga;3;id;grain_farm;;
building;Riga;3;name;Getreidehof;;
building;Riga;3;level;1;;
building;Riga;3;active;1;;
building;Riga;3;can_run_now;1;;
building;Riga;3;inputs;{};;
building;Riga;3;outputs;"{""Getreide"": 5}";;
building;Riga;4;id;salt_mine;;
building;Riga;4;name;Salzmine;;
building;Riga;4;level;2;;
building;Riga;4;active;1;;
building;Riga;4;can_run_now;1;;
building;Riga;4;inputs;{};;
building;Riga;4;outputs;"{""Salz"": 5}";;
building;Riga;5;id;tannery;;
building;Riga;5;name;Gerberei;;
building;Riga;5;level;1;;
building;Riga;5;active;1;;
building;Riga;5;can_run_now;1;;
building;Riga;5;inputs;"{""Salz"": 1}";;
building;Riga;5;outputs;"{""Pelze"": 2}";;
building;Riga;6;id;weavery;;
building;Riga;6;name;Weberei;;
building;Riga;6;level;1;;
building;Riga;6;active;1;;
building;Riga;6;can_run_now;1;;
building;Riga;6;inputs;"{""Holz"": 2}";;
building;Riga;6;outputs;"{""Tuch"": 3}";;
building;Riga;7;id;winery;;
building;Riga;7;name;Weinkellerei;;
building;Riga;7;level;1;;
building;Riga;7;active;1;;
building;Riga;7;can_run_now;0;;
building;Riga;7;inputs;"{""Getreide"": 3}";;
building;Riga;7;outputs;"{""Wein"": 3}";;
building;Riga;8;id;woodcutter;;
building;Riga;8;name;Holzfaeller;;
building;Riga;8;level;1;;
building;Riga;8;active;1;;
building;Riga;8;can_run_now;1;;
building;Riga;8;inputs;{};;
building;Riga;8;outputs;"{""Holz"": 6}";;
building;Riga;9;id;grand_brewery;;
building;Riga;9;name;Grossbrauerei;;
building;Riga;9;level;1;;
building;Riga;9;active;1;;
building;Riga;9;can_run_now;0;;
building;Riga;9;inputs;"{""Getreide"": 4, ""Hopfen"": 2, ""Holz"": 1}";;
building;Riga;9;outputs;"{""Bier"": 10}";;
building;Riga;10;id;hop_farm;;
building;Riga;10;name;Hopfenplantage;;
building;Riga;10;level;1;;
building;Riga;10;active;1;;
building;Riga;10;can_run_now;1;;
building;Riga;10;inputs;{};;
building;Riga;10;outputs;"{""Hopfen"": 5}";;
building;Riga;11;id;tar_kiln;;
building;Riga;11;name;Teerbrennerei;;
building;Riga;11;level;1;;
building;Riga;11;active;1;;
building;Riga;11;can_run_now;1;;
building;Riga;11;inputs;"{""Holz"": 3}";;
building;Riga;11;outputs;"{""Teer"": 4}";;
city;Novgorod;;treasury;6177;Mark;
city;Novgorod;;bankrupt;0;;
city;Novgorod;;building_count;11;count;
city_inventory;Novgorod;Salz;stock;6160;units;
city_inventory;Novgorod;Salz;scarcity_factor;0.7800;;
city_inventory;Novgorod;Salz;market_price;138;Mark;
city_inventory;Novgorod;Holz;stock;1447;units;
city_inventory;Novgorod;Holz;scarcity_factor;0.7800;;
city_inventory;Novgorod;Holz;market_price;62;Mark;
city_inventory;Novgorod;Pelze;stock;732;units;
city_inventory;Novgorod;Pelze;scarcity_factor;0.7800;;
city_inventory;Novgorod;Pelze;market_price;149;Mark;
city_inventory;Novgorod;Getreide;stock;0;units;
city_inventory;Novgorod;Getreide;scarcity_factor;1.4333;;
city_inventory;Novgorod;Getreide;market_price;81;Mark;
city_inventory;Novgorod;Tuch;stock;3390;units;
city_inventory;Novgorod;Tuch;scarcity_factor;0.7800;;
city_inventory;Novgorod;Tuch;market_price;137;Mark;
city_inventory;Novgorod;Hering;stock;1930;units;
city_inventory;Novgorod;Hering;scarcity_factor;0.7800;;
city_inventory;Novgorod;Hering;market_price;88;Mark;
city_inventory;Novgorod;Wein;stock;1834;units;
city_inventory;Novgorod;Wein;scarcity_factor;0.7800;;
city_inventory;Novgorod;Wein;market_price;190;Mark;
city_inventory;Novgorod;Bier;stock;2982;units;
city_inventory;Novgorod;Bier;scarcity_factor;0.7800;;
city_inventory;Novgorod;Bier;market_price;99;Mark;
city_inventory;Novgorod;Hopfen;stock;36;units;
city_inventory;Novgorod;Hopfen;scarcity_factor;1.1333;;
city_inventory;Novgorod;Hopfen;market_price;153;Mark;
city_inventory;Novgorod;Teer;stock;970;units;
city_inventory;Novgorod;Teer;scarcity_factor;0.7800;;
city_inventory;Novgorod;Teer;market_price;142;Mark;
building;Novgorod;1;id;brewery;;
building;Novgorod;1;name;Brauerei;;
building;Novgorod;1;level;1;;
building;Novgorod;1;active;1;;
building;Novgorod;1;can_run_now;0;;
building;Novgorod;1;inputs;"{""Getreide"": 4, ""Holz"": 1}";;
building;Novgorod;1;outputs;"{""Bier"": 6}";;
building;Novgorod;2;id;fishery;;
building;Novgorod;2;name;Fischerei;;
building;Novgorod;2;level;1;;
building;Novgorod;2;active;1;;
building;Novgorod;2;can_run_now;1;;
building;Novgorod;2;inputs;{};;
building;Novgorod;2;outputs;"{""Hering"": 4}";;
building;Novgorod;3;id;grain_farm;;
building;Novgorod;3;name;Getreidehof;;
building;Novgorod;3;level;1;;
building;Novgorod;3;active;1;;
building;Novgorod;3;can_run_now;1;;
building;Novgorod;3;inputs;{};;
building;Novgorod;3;outputs;"{""Getreide"": 5}";;
building;Novgorod;4;id;salt_mine;;
building;Novgorod;4;name;Salzmine;;
building;Novgorod;4;level;2;;
building;Novgorod;4;active;1;;
building;Novgorod;4;can_run_now;1;;
building;Novgorod;4;inputs;{};;
building;Novgorod;4;outputs;"{""Salz"": 5}";;
building;Novgorod;5;id;tannery;;
building;Novgorod;5;name;Gerberei;;
building;Novgorod;5;level;1;;
building;Novgorod;5;active;1;;
building;Novgorod;5;can_run_now;1;;
building;Novgorod;5;inputs;"{""Salz"": 1}";;
building;Novgorod;5;outputs;"{""Pelze"": 2}";;
building;Novgorod;6;id;weavery;;
building;Novgorod;6;name;Weberei;;
building;Novgorod;6;level;1;;
building;Novgorod;6;active;1;;
building;Novgorod;6;can_run_now;1;;
building;Novgorod;6;inputs;"{""Holz"": 2}";;
building;Novgorod;6;outputs;"{""Tuch"": 3}";;
building;Novgorod;7;id;winery;;
building;Novgorod;7;name;Weinkellerei;;
building;Novgorod;7;level;1;;
building;Novgorod;7;active;1;;
building;Novgorod;7;can_run_now;0;;
building;Novgorod;7;inputs;"{""Getreide"": 3}";;
building;Novgorod;7;outputs;"{""Wein"": 3}";;
building;Novgorod;8;id;woodcutter;;
building;Novgorod;8;name;Holzfaeller;;
building;Novgorod;8;level;1;;
building;Novgorod;8;active;1;;
building;Novgorod;8;can_run_now;1;;
building;Novgorod;8;inputs;{};;
building;Novgorod;8;outputs;"{""Holz"": 6}";;
building;Novgorod;9;id;grand_brewery;;
building;Novgorod;9;name;Grossbrauerei;;
building;Novgorod;9;level;1;;
building;Novgorod;9;active;1;;
building;Novgorod;9;can_run_now;0;;
building;Novgorod;9;inputs;"{""Getreide"": 4, ""Hopfen"": 2, ""Holz"": 1}";;
building;Novgorod;9;outputs;"{""Bier"": 10}";;
building;Novgorod;10;id;hop_farm;;
building;Novgorod;10;name;Hopfenplantage;;
building;Novgorod;10;level;1;;
building;Novgorod;10;active;1;;
building;Novgorod;10;can_run_now;1;;
building;Novgorod;10;inputs;{};;
building;Novgorod;10;outputs;"{""Hopfen"": 5}";;
building;Novgorod;11;id;tar_kiln;;
building;Novgorod;11;name;Teerbrennerei;;
building;Novgorod;11;level;1;;
building;Novgorod;11;active;1;;
building;Novgorod;11;can_run_now;1;;
building;Novgorod;11;inputs;"{""Holz"": 3}";;
building;Novgorod;11;outputs;"{""Teer"": 4}";;
npc;Hakon;;city;Visby;;
npc;Hakon;;money;2858738;Mark;
npc;Hakon;;ship;Holk;;
npc;Hakon;;cargo_total;0;units;
npc;Marta;;city;Visby;;
npc;Marta;;money;2794199;Mark;
npc;Marta;;ship;Holk;;
npc;Marta;;cargo_total;0;units;
npc;Ilya;;city;Visby;;
npc;Ilya;;money;2686447;Mark;
npc;Ilya;;ship;Holk;;
npc;Ilya;;cargo_total;0;units;
player;dsfsfs;;city;Novgorod;;
player;dsfsfs;;money;18740893;Mark;
player;dsfsfs;;debt;0;Mark;
player;dsfsfs;;reputation;200;;
player;dsfsfs;;age;62;years;
player;dsfsfs;;net_worth;19501235;Mark;
player_mission;dsfsfs;hanse_privileg;state;completed;;
player_mission;dsfsfs;fleet_synergy;state;completed;;
player_mission;dsfsfs;atheria_resonance;state;completed;;
player_mission;dsfsfs;family_dynasty;state;completed;;
player_mission;dsfsfs;brewmaster;state;completed;;
player_mission;dsfsfs;timber_trade;state;completed;;
player_mission;dsfsfs;route_master;state;completed;;
player_mission;dsfsfs;arms_race;state;completed;;
player_mission;dsfsfs;building_quests;state;inactive;;
player_building_quest;dsfsfs;brewery;recipe_name;Brauerei;;
player_building_quest;dsfsfs;brewery;tier;8;of_8;
player_building_quest;dsfsfs;brewery;progress;0;units;
player_building_quest;dsfsfs;brewery;state;completed;;
player_building_quest;dsfsfs;salt_mine;recipe_name;Salzmine;;
player_building_quest;dsfsfs;salt_mine;tier;8;of_8;
player_building_quest;dsfsfs;salt_mine;progress;0;units;
player_building_quest;dsfsfs;salt_mine;state;completed;;
player_building_quest;dsfsfs;woodcutter;recipe_name;Holzfaeller;;
player_building_quest;dsfsfs;woodcutter;tier;8;of_8;
player_building_quest;dsfsfs;woodcutter;progress;0;units;
player_building_quest;dsfsfs;woodcutter;state;completed;;
player_building_quest;dsfsfs;fishery;recipe_name;Fischerei;;
player_building_quest;dsfsfs;fishery;tier;8;of_8;
player_building_quest;dsfsfs;fishery;progress;0;units;
player_building_quest;dsfsfs;fishery;state;completed;;
player_building_quest;dsfsfs;grain_farm;recipe_name;Getreidehof;;
player_building_quest;dsfsfs;grain_farm;tier;6;of_8;
player_building_quest;dsfsfs;grain_farm;progress;335;units;
player_building_quest;dsfsfs;grain_farm;state;active;;
player_building_quest;dsfsfs;winery;recipe_name;Weinkellerei;;
player_building_quest;dsfsfs;winery;tier;8;of_8;
player_building_quest;dsfsfs;winery;progress;0;units;
player_building_quest;dsfsfs;winery;state;completed;;
player_building_quest;dsfsfs;weavery;recipe_name;Weberei;;
player_building_quest;dsfsfs;weavery;tier;8;of_8;
player_building_quest;dsfsfs;weavery;progress;0;units;
player_building_quest;dsfsfs;weavery;state;completed;;
player_building_quest;dsfsfs;tannery;recipe_name;Gerberei;;
player_building_quest;dsfsfs;tannery;tier;8;of_8;
player_building_quest;dsfsfs;tannery;progress;0;units;
player_building_quest;dsfsfs;tannery;state;completed;;
player_building_quest;dsfsfs;hop_farm;recipe_name;Hopfenplantage;;
player_building_quest;dsfsfs;hop_farm;tier;8;of_8;
player_building_quest;dsfsfs;hop_farm;progress;0;units;
player_building_quest;dsfsfs;hop_farm;state;completed;;
player_building_quest;dsfsfs;tar_kiln;recipe_name;Teerbrennerei;;
player_building_quest;dsfsfs;tar_kiln;tier;8;of_8;
player_building_quest;dsfsfs;tar_kiln;progress;0;units;
player_building_quest;dsfsfs;tar_kiln;state;completed;;
player_building_quest;dsfsfs;grand_brewery;recipe_name;Grossbrauerei;;
player_building_quest;dsfsfs;grand_brewery;tier;3;of_8;
player_building_quest;dsfsfs;grand_brewery;progress;172;units;
player_building_quest;dsfsfs;grand_brewery;state;active;;
player_building_quest;dsfsfs;spice_trade;recipe_name;Gewuerzhandel;;
player_building_quest;dsfsfs;spice_trade;tier;0;of_8;
player_building_quest;dsfsfs;spice_trade;progress;0;units;
player_building_quest;dsfsfs;spice_trade;state;locked;;
player_building_quest;dsfsfs;copper_mine;recipe_name;Kupfermine;;
player_building_quest;dsfsfs;copper_mine;tier;0;of_8;
player_building_quest;dsfsfs;copper_mine;progress;0;units;
player_building_quest;dsfsfs;copper_mine;state;locked;;
player_building_quest;dsfsfs;spice_refinery;recipe_name;Gewuerzraffinerie;;
player_building_quest;dsfsfs;spice_refinery;tier;0;of_8;
player_building_quest;dsfsfs;spice_refinery;progress;0;units;
player_building_quest;dsfsfs;spice_refinery;state;locked;;
player_building_quest;dsfsfs;tobacco_farm;recipe_name;Tabakplantage;;
player_building_quest;dsfsfs;tobacco_farm;tier;0;of_8;
player_building_quest;dsfsfs;tobacco_farm;progress;0;units;
player_building_quest;dsfsfs;tobacco_farm;state;locked;;
player_building_quest;dsfsfs;sugar_farm;recipe_name;Zuckerplantage;;
player_building_quest;dsfsfs;sugar_farm;tier;0;of_8;
player_building_quest;dsfsfs;sugar_farm;progress;0;units;
player_building_quest;dsfsfs;sugar_farm;state;locked;;
player_building_quest;dsfsfs;sugar_refinery;recipe_name;Zuckerraffinerie;;
player_building_quest;dsfsfs;sugar_refinery;tier;0;of_8;
player_building_quest;dsfsfs;sugar_refinery;progress;0;units;
player_building_quest;dsfsfs;sugar_refinery;state;locked;;
player_building_quest;dsfsfs;coffee_farm;recipe_name;Kaffeeplantage;;
player_building_quest;dsfsfs;coffee_farm;tier;0;of_8;
player_building_quest;dsfsfs;coffee_farm;progress;0;units;
player_building_quest;dsfsfs;coffee_farm;state;locked;;
player_building_quest;dsfsfs;cotton_farm;recipe_name;Baumwollfarm;;
player_building_quest;dsfsfs;cotton_farm;tier;0;of_8;
player_building_quest;dsfsfs;cotton_farm;progress;0;units;
player_building_quest;dsfsfs;cotton_farm;state;locked;;
player_building_quest;dsfsfs;textile_factory;recipe_name;Textilmanufaktur;;
player_building_quest;dsfsfs;textile_factory;tier;0;of_8;
player_building_quest;dsfsfs;textile_factory;progress;0;units;
player_building_quest;dsfsfs;textile_factory;state;locked;;
player_building_quest;dsfsfs;coal_mine;recipe_name;Kohlemine;;
player_building_quest;dsfsfs;coal_mine;tier;0;of_8;
player_building_quest;dsfsfs;coal_mine;progress;0;units;
player_building_quest;dsfsfs;coal_mine;state;locked;;
player_building_quest;dsfsfs;steel_mill;recipe_name;Stahlwerk;;
player_building_quest;dsfsfs;steel_mill;tier;0;of_8;
player_building_quest;dsfsfs;steel_mill;progress;0;units;
player_building_quest;dsfsfs;steel_mill;state;locked;;
player_building_quest;dsfsfs;refinery;recipe_name;Raffinerie;;
player_building_quest;dsfsfs;refinery;tier;0;of_8;
player_building_quest;dsfsfs;refinery;progress;0;units;
player_building_quest;dsfsfs;refinery;state;locked;;
player_building_quest;dsfsfs;electronics_factory;recipe_name;Elektronikfabrik;;
player_building_quest;dsfsfs;electronics_factory;tier;0;of_8;
player_building_quest;dsfsfs;electronics_factory;progress;0;units;
player_building_quest;dsfsfs;electronics_factory;state;locked;;
player_building_quest;dsfsfs;rare_earth_mine;recipe_name;Seltene Erden Mine;;
player_building_quest;dsfsfs;rare_earth_mine;tier;0;of_8;
player_building_quest;dsfsfs;rare_earth_mine;progress;0;units;
player_building_quest;dsfsfs;rare_earth_mine;state;locked;;
player_building_quest;dsfsfs;chip_factory;recipe_name;Chipfabrik;;
player_building_quest;dsfsfs;chip_factory;tier;0;of_8;
player_building_quest;dsfsfs;chip_factory;progress;0;units;
player_building_quest;dsfsfs;chip_factory;state;locked;;
player_ship;dsfsfs;1;name;Kogge;;
player_ship;dsfsfs;1;city;Novgorod;;
player_ship;dsfsfs;1;cargo_capacity;120;units;
player_ship;dsfsfs;1;cargo_total;120;units;
player_ship;dsfsfs;1;hull;91;%;
player_ship;dsfsfs;1;rigging;96;%;
player_ship;dsfsfs;1;cannons;5;count;
player_ship;dsfsfs;2;name;Grosse Kogge;;
player_ship;dsfsfs;2;city;Warberg;;
player_ship;dsfsfs;2;cargo_capacity;180;units;
player_ship;dsfsfs;2;cargo_total;180;units;
player_ship;dsfsfs;2;hull;99;%;
player_ship;dsfsfs;2;rigging;97;%;
player_ship;dsfsfs;2;cannons;6;count;
player_ship;dsfsfs;3;name;Holk;;
player_ship;dsfsfs;3;city;Ystad;;
player_ship;dsfsfs;3;cargo_capacity;230;units;
player_ship;dsfsfs;3;cargo_total;230;units;
player_ship;dsfsfs;3;hull;97;%;
player_ship;dsfsfs;3;rigging;97;%;
player_ship;dsfsfs;3;cannons;8;count;
player_ship;dsfsfs;4;name;Kraier;;
player_ship;dsfsfs;4;city;Ystad;;
player_ship;dsfsfs;4;cargo_capacity;300;units;
player_ship;dsfsfs;4;cargo_total;300;units;
player_ship;dsfsfs;4;hull;99;%;
player_ship;dsfsfs;4;rigging;93;%;
player_ship;dsfsfs;4;cannons;10;count;
player_ship;dsfsfs;5;name;Grosse Kogge;;
player_ship;dsfsfs;5;city;Warberg;;
player_ship;dsfsfs;5;cargo_capacity;180;units;
player_ship;dsfsfs;5;cargo_total;180;units;
player_ship;dsfsfs;5;hull;95;%;
player_ship;dsfsfs;5;rigging;92;%;
player_ship;dsfsfs;5;cannons;6;count;
player_ship;dsfsfs;6;name;Holk;;
player_ship;dsfsfs;6;city;Novgorod;;
player_ship;dsfsfs;6;cargo_capacity;230;units;
player_ship;dsfsfs;6;cargo_total;230;units;
player_ship;dsfsfs;6;hull;99;%;
player_ship;dsfsfs;6;rigging;98;%;
player_ship;dsfsfs;6;cannons;8;count;
player_ship;dsfsfs;7;name;Holk;;
player_ship;dsfsfs;7;city;Novgorod;;
player_ship;dsfsfs;7;cargo_capacity;230;units;
player_ship;dsfsfs;7;cargo_total;230;units;
player_ship;dsfsfs;7;hull;95;%;
player_ship;dsfsfs;7;rigging;90;%;
player_ship;dsfsfs;7;cannons;8;count;
player_ship;dsfsfs;8;name;Grosse Kogge;;
player_ship;dsfsfs;8;city;Novgorod;;
player_ship;dsfsfs;8;cargo_capacity;180;units;
player_ship;dsfsfs;8;cargo_total;180;units;
player_ship;dsfsfs;8;hull;92;%;
player_ship;dsfsfs;8;rigging;93;%;
player_ship;dsfsfs;8;cannons;6;count;
player_ship;dsfsfs;9;name;Kraier;;
player_ship;dsfsfs;9;city;Ystad;;
player_ship;dsfsfs;9;cargo_capacity;300;units;
player_ship;dsfsfs;9;cargo_total;196;units;
player_ship;dsfsfs;9;hull;86;%;
player_ship;dsfsfs;9;rigging;90;%;
player_ship;dsfsfs;9;cannons;10;count;
player_ship;dsfsfs;10;name;Kraier;;
player_ship;dsfsfs;10;city;Novgorod;;
player_ship;dsfsfs;10;cargo_capacity;300;units;
player_ship;dsfsfs;10;cargo_total;100;units;
player_ship;dsfsfs;10;hull;91;%;
player_ship;dsfsfs;10;rigging;96;%;
player_ship;dsfsfs;10;cannons;10;count;
player_ship;dsfsfs;11;name;Kraier;;
player_ship;dsfsfs;11;city;Novgorod;;
player_ship;dsfsfs;11;cargo_capacity;300;units;
player_ship;dsfsfs;11;cargo_total;300;units;
player_ship;dsfsfs;11;hull;90;%;
player_ship;dsfsfs;11;rigging;99;%;
player_ship;dsfsfs;11;cannons;10;count;
player_ship;dsfsfs;12;name;Kraier;;
player_ship;dsfsfs;12;city;Warberg;;
player_ship;dsfsfs;12;cargo_capacity;300;units;
player_ship;dsfsfs;12;cargo_total;300;units;
player_ship;dsfsfs;12;hull;92;%;
player_ship;dsfsfs;12;rigging;95;%;
player_ship;dsfsfs;12;cannons;10;count;
player_ship;dsfsfs;13;name;Kraier;;
player_ship;dsfsfs;13;city;Riga;;
player_ship;dsfsfs;13;cargo_capacity;300;units;
player_ship;dsfsfs;13;cargo_total;300;units;
player_ship;dsfsfs;13;hull;94;%;
player_ship;dsfsfs;13;rigging;91;%;
player_ship;dsfsfs;13;cannons;10;count;
